average_funded,total_rounds,average_participants,products_number,offices,mba_degree,other_degree,age,ipo_True,is_closed_True,is_acquired_True
1157455.0,2,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
45000000.0,1,2.0,1.0,1.0,13.0,35.0,6089.0,0,0,0
30000000.0,1,1.0,1.0,1.0,1.0,2.0,4018.0,0,0,0
699033.3333,3,2.0,1.0,2.0,1.0,3.0,1826.0,0,1,0
100000.0,1,0.0,1.0,1.0,1.0,3.0,1918.0,0,1,0
19579019.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
325000.0,1,1.0,1.0,1.0,1.0,3.0,1094.0,0,0,0
1960000.0,1,0.0,1.0,1.0,1.0,3.0,1140.0,0,0,0
1070000.0,5,1.8,1.0,2.0,1.0,6.0,1485.0,0,0,1
20775000.0,4,7.0,1.0,1.0,9.0,22.0,2557.0,0,0,0
1334140.0,2,0.5,1.0,1.0,1.0,1.0,853.0,0,0,0
1200500.0,2,2.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
260000.0,1,1.0,1.0,1.0,1.0,3.0,334.0,0,0,0
12000000.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
16500000.0,2,1.5,1.0,1.0,1.0,1.0,1096.0,0,0,0
175000.0,1,1.0,1.0,1.0,1.0,2.0,549.0,0,0,0
27500000.0,1,1.0,1.0,1.0,1.0,6.0,3653.0,0,0,0
5000000.0,1,2.0,1.0,1.0,1.0,3.0,3586.0,0,0,1
1602500.0,1,0.0,1.0,1.0,1.0,2.0,2192.0,0,1,0
8250000.0,2,2.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
7910000.0,1,5.0,1.0,1.0,1.0,3.0,4533.0,0,0,0
1960000.0,1,0.0,1.0,1.0,1.0,3.0,3283.0,0,0,0
2362500.0,2,0.5,1.0,1.0,1.0,5.0,990.0,0,0,0
16000000.0,2,3.5,1.0,1.0,1.0,5.0,3287.0,0,1,0
46178.0,1,1.0,1.0,1.0,1.0,5.0,1461.0,0,0,0
20500000.0,2,2.5,1.0,1.0,2.0,3.0,2192.0,0,0,0
1960000.0,1,1.0,1.0,2.0,1.0,3.0,426.0,0,0,0
22500.0,2,0.5,1.0,1.0,1.0,2.0,1006.0,0,0,0
1400000.0,2,0.5,1.0,1.0,1.0,1.0,1826.0,0,0,0
1960000.0,1,1.0,1.0,1.0,1.0,4.0,1360.0,0,0,0
197550.0,1,0.0,1.0,1.0,1.0,3.0,2741.0,0,0,0
2128406.25,4,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
950000.0,1,0.0,1.0,1.0,1.0,3.0,1096.0,0,0,0
8000000.0,1,2.0,1.0,1.0,1.0,2.0,1826.0,0,0,0
9000000.0,1,1.0,1.0,1.0,1.0,2.0,5479.0,0,0,0
25000.0,1,0.0,1.0,1.0,1.0,3.0,1614.0,0,1,0
1837895.0,2,0.0,1.0,1.0,1.0,3.0,945.0,0,0,0
1300000.0,1,0.0,1.0,1.0,1.0,3.0,3287.0,0,0,0
1287964.0,1,0.0,1.0,1.0,1.0,3.0,2557.0,0,0,0
700000.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
1100000.0,1,1.0,1.0,1.0,1.0,2.0,1218.0,0,0,0
21000000.0,1,5.0,1.0,1.0,2.0,5.0,1826.0,0,0,1
5800000.0,2,1.0,1.0,1.0,1.0,3.0,7466.0,0,0,1
1960000.0,1,2.0,1.0,1.0,4.0,10.0,2498.0,0,0,0
1960000.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
2942753.6667,3,0.6667,1.0,1.0,1.0,3.0,1218.0,0,0,0
812931.0,1,0.0,1.0,1.0,1.0,3.0,2557.0,0,1,0
12000000.0,2,0.5,1.0,1.0,1.0,1.0,1583.0,0,0,0
600000.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
9000000.0,3,1.0,1.0,1.0,1.0,3.0,1461.0,0,0,0
250000.0,1,0.0,1.0,1.0,1.0,3.0,2922.0,0,0,0
108192300.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
370000.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
12288.0,1,0.0,1.0,1.0,1.0,3.0,3653.0,0,0,0
900000.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
1375000.0,2,0.5,1.0,1.0,1.0,3.0,1826.0,0,0,0
1811941.0,1,0.0,1.0,1.0,1.0,1.0,1096.0,0,0,0
2690000.0,3,0.0,1.0,1.0,1.0,3.0,10592.0,0,0,0
1960000.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
3209407.0,1,1.0,1.0,1.0,1.0,1.0,1826.0,0,0,0
1507400.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,1,0
208125.0,2,0.0,1.0,1.0,1.0,3.0,2192.0,0,0,0
2500000.0,1,4.0,1.0,1.0,1.0,2.0,6209.0,0,0,0
1600000.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
1230000.0,1,2.0,1.0,1.0,1.0,3.0,5114.0,0,0,0
250000.0,1,0.0,1.0,1.0,1.0,2.0,721.0,0,0,1
2219530.3333,3,2.0,1.0,1.0,1.0,9.0,731.0,0,0,0
2000000.0,1,2.0,1.0,1.0,1.0,3.0,731.0,0,0,0
1960000.0,1,3.0,1.0,1.0,1.0,7.0,487.0,0,0,0
350058.5,2,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
150000.0,1,1.0,1.0,1.0,1.0,3.0,426.0,0,0,0
6535000.0,4,2.25,1.0,1.0,4.0,10.0,1553.0,0,0,0
5000208.6667,3,2.0,1.0,1.0,1.0,4.0,1826.0,0,0,0
4518000.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
750000.0,2,1.0,1.0,1.0,1.0,3.0,2891.0,0,0,0
1960000.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
1500000.0,1,0.0,1.0,1.0,1.0,8.0,686.0,0,0,0
12558254.2,5,2.0,1.0,3.0,1.0,1.0,3653.0,0,0,0
6400000.0,1,0.0,1.0,1.0,1.0,3.0,731.0,0,0,0
10666666.6667,3,2.6667,2.0,6.0,7.0,28.0,2557.0,0,0,0
100000.0,1,0.0,1.0,1.0,1.0,1.0,731.0,0,0,0
1960000.0,1,1.0,1.0,1.0,1.0,1.0,4018.0,0,0,0
6000.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
8000000.0,1,1.0,1.0,1.0,2.0,3.0,1826.0,0,0,0
5485000.0,2,1.5,1.0,1.0,1.0,3.0,5114.0,0,0,0
834798.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
1771847.0,3,0.0,1.0,1.0,1.0,3.0,2557.0,0,0,0
1470552.0,2,0.5,5.0,1.0,1.0,3.0,4383.0,0,0,0
3600000.0,1,3.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
4700000.0,1,0.0,1.0,1.0,1.0,3.0,1096.0,0,0,0
1960000.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
8500000.0,3,3.6667,1.0,3.0,1.0,7.0,976.0,0,0,0
1960000.0,1,3.0,1.0,1.0,1.0,4.0,1371.0,0,0,0
2000000.0,1,0.0,2.0,2.0,1.0,1.0,3287.0,0,0,0
4000000.0,1,1.0,1.0,1.0,1.0,3.0,1341.0,0,0,0
1960000.0,1,1.0,1.0,1.0,1.0,3.0,156.0,0,0,0
3496500.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
3120000.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
1500000.0,1,1.0,1.0,1.0,1.0,4.0,3287.0,0,0,0
1960000.0,1,0.0,1.0,1.0,1.0,3.0,731.0,0,0,0
30291.0,1,0.0,1.0,1.0,1.0,3.0,1082.0,0,0,0
943071.8,5,0.2,1.0,1.0,1.0,2.0,2192.0,0,0,0
674666.6667,6,1.0,1.0,1.0,1.0,1.0,2498.0,0,0,0
300000.0,2,0.0,1.0,2.0,1.0,2.0,1826.0,0,0,0
3225000.0,2,1.5,1.0,1.0,1.0,3.0,2557.0,0,0,0
112400000.0,5,1.8,1.0,2.0,1.0,3.0,3653.0,0,0,0
1960000.0,1,0.0,1.0,1.0,1.0,3.0,1546.0,0,0,0
25000.0,1,1.0,1.0,1.0,1.0,1.0,499.0,0,0,0
522500.0,3,0.3333,1.0,1.0,1.0,3.0,2557.0,0,0,0
12000000.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
355000.0,2,2.0,1.0,1.0,1.0,12.0,579.0,0,0,0
270000.0,1,1.0,1.0,1.0,1.0,3.0,731.0,0,0,0
11603750.0,4,1.0,1.0,1.0,3.0,15.0,2922.0,0,0,0
2500000.0,1,0.0,1.0,1.0,1.0,3.0,1249.0,0,0,0
767000.0,1,3.0,1.0,1.0,1.0,3.0,1826.0,0,1,0
555600.0,2,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
3200000.0,1,5.0,1.0,1.0,1.0,6.0,397.0,0,0,0
10000000.0,1,2.0,1.0,1.0,1.0,2.0,1096.0,0,0,0
2500000.0,2,3.5,1.0,1.0,1.0,3.0,945.0,0,0,0
1700000.0,1,2.0,1.0,3.0,1.0,1.0,1826.0,0,0,0
3000000.0,1,0.0,1.0,1.0,1.0,3.0,5054.0,0,0,0
100000.0,1,1.0,1.0,1.0,1.0,1.0,2922.0,0,0,0
17593800.0,1,3.0,1.0,13.0,1.0,1.0,4352.0,0,0,0
14500000.0,2,2.5,1.0,1.0,1.0,3.0,1826.0,0,0,1
5066666.6667,3,5.6667,1.0,1.0,1.0,3.0,1096.0,0,0,0
9800000.0,5,3.0,1.0,1.0,3.0,10.0,2922.0,0,0,0
4000000.0,1,0.0,1.0,1.0,1.0,3.0,12419.0,1,0,0
4663525.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
1960000.0,1,1.0,1.0,1.0,1.0,1.0,1826.0,0,0,0
123000.0,1,1.0,1.0,1.0,1.0,3.0,2557.0,0,0,0
200213.0,1,0.0,1.0,1.0,1.0,3.0,700.0,0,0,0
8280000.0,1,4.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
1960000.0,2,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
335000.0,2,1.0,1.0,1.0,1.0,1.0,731.0,0,0,0
1701960.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
40000.0,1,1.0,1.0,1.0,1.0,3.0,731.0,0,0,0
1960000.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
10000000.0,1,2.0,1.0,1.0,1.0,5.0,731.0,0,0,0
771960.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
250000.0,1,0.0,1.0,1.0,1.0,3.0,731.0,0,0,0
5100000.0,1,8.0,1.0,1.0,1.0,1.0,6209.0,0,0,0
1960000.0,1,1.0,1.0,1.0,1.0,1.0,1826.0,0,0,0
1327800.0,3,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
602082.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
5600000.0,1,3.0,1.0,1.0,1.0,1.0,2891.0,0,1,0
6000000.0,1,3.0,1.0,1.0,6.0,16.0,1461.0,0,0,0
150000.0,1,0.0,1.0,1.0,1.0,3.0,2339.0,0,1,0
600000.0,1,0.0,1.0,1.0,1.0,3.0,6209.0,0,0,0
1445740.8,5,0.4,1.0,1.0,1.0,3.0,1826.0,0,1,0
7000000.0,2,0.5,1.0,1.0,1.0,1.0,3287.0,0,0,0
34500000.0,1,3.0,1.0,2.0,1.0,1.0,8766.0,0,0,0
35765086.0,1,2.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
1031980.0,2,0.0,1.0,1.0,1.0,3.0,853.0,0,0,0
500000.0,1,5.0,1.0,1.0,1.0,3.0,1826.0,0,0,1
400000.0,1,1.0,1.0,1.0,1.0,4.0,2192.0,0,0,0
42500.0,2,1.0,1.0,1.0,1.0,2.0,987.0,0,0,0
12800000.0,1,6.0,1.0,1.0,1.0,3.0,3653.0,0,0,0
420000.0,2,2.5,1.0,1.0,1.0,2.0,1826.0,0,0,1
995801.6667,3,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
195000.0,2,1.0,1.0,1.0,1.0,3.0,672.0,0,0,0
1500000.0,1,1.0,1.0,1.0,4.0,11.0,1736.0,0,0,0
1960000.0,1,1.0,1.0,5.0,1.0,2.0,5844.0,0,0,0
325000.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
301076.0,1,0.0,1.0,1.0,1.0,2.0,2192.0,0,0,0
1700000.0,1,1.0,1.0,1.0,1.0,2.0,2557.0,0,0,0
11542062.0,4,1.5,1.0,2.0,1.0,2.0,2550.0,0,0,1
6110000.0,1,3.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
1500000.0,1,0.0,1.0,1.0,1.0,1.0,3287.0,0,0,0
1960000.0,1,6.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
2000000.0,2,2.0,1.0,1.0,1.0,1.0,3653.0,0,0,0
400000.0,1,0.0,1.0,1.0,1.0,3.0,1795.0,0,0,0
674750.0,2,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
1960000.0,1,1.0,1.0,1.0,1.0,3.0,1096.0,0,0,0
240000.0,1,1.0,1.0,1.0,3.0,2.0,1826.0,0,0,0
767500.0,2,0.0,1.0,1.0,1.0,3.0,4748.0,0,0,0
50000.0,1,0.0,1.0,1.0,1.0,3.0,731.0,0,0,0
261483.5,2,1.0,1.0,1.0,1.0,2.0,1826.0,0,0,0
7775384.7143,7,1.5714,1.0,1.0,3.0,16.0,3287.0,0,0,0
115000.0,1,4.0,1.0,1.0,1.0,1.0,1492.0,0,1,0
20204.0,1,1.0,1.0,1.0,1.0,3.0,731.0,0,0,0
1318297.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
500000.0,1,13.0,1.0,1.0,1.0,8.0,1461.0,0,0,0
75000.0,1,0.0,1.0,1.0,1.0,3.0,1065.0,0,0,0
11050000.0,6,1.5,3.0,1.0,1.0,6.0,4732.0,0,0,1
2000000.0,1,2.0,1.0,1.0,1.0,3.0,4018.0,0,0,0
5575000.0,2,0.5,1.0,1.0,1.0,3.0,1826.0,0,0,0
16000000.0,1,0.0,1.0,1.0,1.0,3.0,2498.0,0,0,0
250000.0,1,3.0,1.0,1.0,1.0,2.0,1887.0,0,0,0
7220000.0,1,1.0,1.0,1.0,1.0,1.0,12419.0,0,0,0
1000000.0,1,0.0,1.0,2.0,1.0,5.0,1461.0,0,0,0
10000000.0,1,1.0,1.0,1.0,7.0,23.0,1826.0,0,0,0
2000000.0,2,1.0,1.0,1.0,1.0,1.0,1826.0,0,0,1
900000.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
22000000.0,2,6.5,1.0,1.0,1.0,8.0,6717.0,0,0,1
400000.0,1,1.0,1.0,2.0,1.0,3.0,1675.0,0,1,0
1960000.0,1,1.0,1.0,1.0,1.0,3.0,2374.0,0,0,1
1323190.6667,3,1.3333,1.0,1.0,1.0,5.0,2922.0,0,0,0
1126212.5,2,1.5,7.0,3.0,1.0,3.0,3364.0,0,0,0
694066.6667,3,0.0,1.0,1.0,1.0,1.0,1826.0,0,0,0
162500.0,3,0.6667,1.0,1.0,1.0,2.0,2922.0,0,0,0
2847042.5,2,1.5,1.0,1.0,1.0,3.0,1492.0,0,0,0
2000000.0,1,2.0,1.0,1.0,1.0,3.0,629.0,0,0,0
6000000.0,1,1.0,1.0,1.0,1.0,1.0,1461.0,0,0,0
4619410.5,2,0.5,1.0,1.0,1.0,1.0,3287.0,0,0,0
400000.0,1,0.0,1.0,1.0,1.0,3.0,1096.0,0,0,0
1500000.0,1,1.0,1.0,1.0,10.0,63.0,1826.0,0,0,0
9000000.0,1,0.0,1.0,1.0,1.0,3.0,4018.0,0,0,0
1960000.0,1,0.0,1.0,1.0,1.0,3.0,447.0,0,0,0
2225000.0,2,2.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
6500000.0,3,2.0,1.0,3.0,8.0,36.0,2922.0,0,0,0
959197.0,1,0.0,1.0,1.0,1.0,1.0,1826.0,0,0,0
4700000.0,2,2.0,1.0,1.0,1.0,3.0,1096.0,0,0,0
91666.6667,3,0.0,1.0,1.0,1.0,3.0,1218.0,0,0,0
8362900.0,1,1.0,1.0,1.0,1.0,3.0,4748.0,0,0,0
1000000.0,1,3.0,1.0,1.0,1.0,3.0,1826.0,0,1,0
907494.0,9,1.5556,2.0,3.0,1.0,1.0,1788.0,0,0,0
883333.3333,3,4.0,1.0,2.0,1.0,3.0,1826.0,0,0,0
1095000.0,2,0.0,1.0,4.0,1.0,1.0,2430.0,0,0,1
175000.0,1,1.0,5.0,1.0,1.0,4.0,1249.0,0,0,0
1960000.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,1
1583333.3333,3,1.0,1.0,1.0,1.0,3.0,1119.0,0,0,0
11500000.0,2,3.0,1.0,1.0,1.0,3.0,3379.0,0,1,0
1000000.0,1,0.0,1.0,1.0,1.0,3.0,473.0,0,0,0
125000.0,1,0.0,1.0,1.0,1.0,3.0,2192.0,0,0,0
1960000.0,1,1.0,1.0,1.0,1.0,3.0,4383.0,1,0,0
5340000.0,1,1.0,1.0,1.0,1.0,3.0,2437.0,0,0,0
60000.0,1,0.0,1.0,1.0,1.0,3.0,1614.0,0,1,0
4625000.0,2,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
9000.0,2,0.0,1.0,1.0,1.0,1.0,689.0,0,0,0
9024004.0,1,0.0,1.0,1.0,1.0,3.0,9862.0,0,0,0
500000.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
100000.0,1,0.0,1.0,1.0,1.0,3.0,4383.0,0,0,0
163524.0,1,0.0,1.0,1.0,1.0,7.0,1461.0,0,0,0
10000000.0,2,1.5,1.0,1.0,1.0,8.0,4018.0,0,0,0
13140668.0,3,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,1
480500.0,2,4.0,1.0,1.0,1.0,5.0,487.0,0,0,0
666000.0,3,1.0,1.0,1.0,1.0,3.0,4018.0,0,0,0
35000.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
100000.0,1,0.0,1.0,1.0,1.0,3.0,1127.0,0,0,0
21025006.5,2,1.5,1.0,1.0,1.0,1.0,3287.0,0,0,0
50000.0,1,0.0,1.0,1.0,1.0,3.0,1218.0,0,0,0
650000.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
2000000.0,1,0.0,1.0,1.0,1.0,2.0,1826.0,0,1,0
305000.0,2,0.0,1.0,1.0,1.0,4.0,1085.0,0,0,0
19341550.0,1,5.0,1.0,1.0,1.0,1.0,1826.0,0,0,0
1009706.0,1,0.0,1.0,1.0,1.0,3.0,5479.0,0,0,0
1200000.0,1,9.0,1.0,1.0,1.0,2.0,1826.0,0,0,0
1960000.0,1,0.0,1.0,1.0,1.0,1.0,1891.0,0,0,0
1960000.0,1,0.0,1.0,1.0,1.0,1.0,1736.0,0,0,0
26000.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
7050000.0,2,11.0,1.0,1.0,1.0,10.0,693.0,0,0,0
745000.0,1,0.0,1.0,1.0,1.0,3.0,731.0,0,0,0
3000000.0,1,1.0,1.0,1.0,1.0,3.0,2557.0,0,1,0
1700000.0,1,1.0,1.0,1.0,1.0,2.0,1826.0,0,0,0
10374999.75,4,1.0,1.0,1.0,4.0,13.0,2557.0,0,0,0
1480000.0,1,1.0,1.0,1.0,1.0,3.0,9862.0,0,0,0
1960000.0,1,0.0,1.0,1.0,1.0,2.0,2192.0,0,0,0
110000.0,1,1.0,2.0,1.0,1.0,3.0,1271.0,0,0,0
5164000.0,5,2.0,1.0,1.0,1.0,5.0,1826.0,0,0,0
3155253.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
5100000.0,4,1.25,1.0,1.0,1.0,14.0,4018.0,0,0,0
4747290.0,2,0.0,1.0,2.0,1.0,2.0,4383.0,0,0,0
620969.0,1,4.0,1.0,2.0,1.0,3.0,1736.0,0,0,0
5584475.5,4,0.75,1.0,1.0,1.0,1.0,1461.0,0,0,0
10000000.0,2,3.0,1.0,1.0,2.0,11.0,2557.0,0,0,0
262500.0,1,0.0,1.0,1.0,1.0,1.0,1826.0,0,0,0
1600000.5,2,0.0,1.0,1.0,1.0,3.0,4018.0,0,0,0
1960000.0,1,0.0,1.0,1.0,1.0,3.0,640.0,0,0,0
149000000.0,1,0.0,1.0,1.0,1.0,1.0,1826.0,1,0,0
113300000.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
1960000.0,1,1.0,1.0,1.0,1.0,1.0,1826.0,0,0,0
1960000.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
475000.0,1,0.0,1.0,1.0,1.0,3.0,1461.0,0,0,0
500000.0,1,0.0,1.0,1.0,1.0,2.0,2376.0,0,0,0
1960000.0,1,1.0,1.0,2.0,1.0,3.0,2557.0,0,0,0
5739600.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
287500000.0,2,3.0,1.0,1.0,1.0,3.0,3136.0,1,0,0
2250000.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
1000000.0,1,1.0,1.0,1.0,2.0,4.0,2192.0,0,0,0
6000000.0,2,4.5,1.0,1.0,1.0,3.0,1826.0,0,0,0
3602480.0,1,5.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
7403436.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
60000.0,1,0.0,1.0,1.0,1.0,3.0,1204.0,0,0,0
11000000.0,1,1.0,1.0,1.0,1.0,3.0,11688.0,0,0,0
1000000.0,1,0.0,1.0,1.0,1.0,2.0,1857.0,0,0,0
1960000.0,2,0.0,3.0,6.0,1.0,2.0,4383.0,0,1,0
500000.0,1,0.0,1.0,1.0,1.0,3.0,1188.0,0,0,0
1960000.0,1,0.0,1.0,2.0,1.0,1.0,549.0,0,0,0
1293900.0,1,0.0,1.0,1.0,1.0,1.0,1583.0,0,0,0
15000000.0,1,3.0,5.0,1.0,2.0,7.0,1826.0,0,0,1
400000.0,1,3.0,1.0,1.0,1.0,1.0,1461.0,0,0,0
1430000.0,1,0.0,1.0,1.0,2.0,8.0,3287.0,0,0,0
20000.0,1,1.0,1.0,1.0,1.0,3.0,2557.0,0,0,0
17414120.0,1,1.0,1.0,2.0,1.0,2.0,4463.0,0,0,1
20000.0,1,0.0,1.0,1.0,1.0,3.0,642.0,0,0,0
43134351.0,1,0.0,1.0,1.0,4.0,11.0,8036.0,0,0,0
4425000.0,2,0.5,1.0,1.0,1.0,1.0,3287.0,0,0,0
16833333.3333,3,2.3333,1.0,2.0,4.0,22.0,4324.0,0,0,0
817000.0,1,1.0,1.0,1.0,1.0,3.0,2557.0,0,0,0
186875.0,2,0.0,1.0,1.0,1.0,3.0,2649.0,0,0,0
150000.0,1,2.0,1.0,1.0,1.0,3.0,365.0,0,0,0
480000.0,1,0.0,1.0,1.0,1.0,3.0,1708.0,0,1,0
10400000.0,1,2.0,1.0,1.0,1.0,3.0,1461.0,0,0,0
1960000.0,1,4.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
2000000.0,1,1.0,1.0,1.0,1.0,1.0,2649.0,0,1,0
5750000.0,2,1.5,1.0,1.0,1.0,2.0,1826.0,0,1,0
44078571.4286,7,2.2857,1.0,1.0,1.0,4.0,1826.0,0,0,0
2682400.0,1,3.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
375000.0,1,2.0,1.0,1.0,1.0,4.0,2557.0,0,0,0
6000000.0,1,2.0,1.0,1.0,1.0,4.0,4018.0,0,0,0
490734.5,4,0.0,1.0,1.0,1.0,3.0,1185.0,0,0,0
10166666.6667,3,4.6667,1.0,1.0,3.0,11.0,7305.0,0,0,0
133150.0,1,1.0,1.0,1.0,1.0,3.0,1341.0,0,0,0
200000.0,1,0.0,1.0,1.0,1.0,1.0,1218.0,0,0,0
1166666.6667,3,2.3333,1.0,1.0,1.0,1.0,725.0,0,0,0
120833.3333,3,1.6667,1.0,1.0,1.0,2.0,945.0,0,0,0
2200000.0,1,1.0,1.0,1.0,1.0,3.0,2557.0,0,0,0
1247173.3333,3,0.0,1.0,1.0,2.0,6.0,5114.0,0,0,0
2500000.0,1,1.0,1.0,1.0,1.0,1.0,1826.0,0,0,0
12245000.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
1000000.0,3,1.3333,1.0,1.0,1.0,3.0,1826.0,0,0,0
6600000.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
109998.0,1,0.0,1.0,1.0,1.0,3.0,1096.0,0,0,0
1960000.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
1960000.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
5600000.0,1,3.0,1.0,1.0,1.0,3.0,3653.0,0,1,0
1000000.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
5666666.6667,3,3.6667,1.0,4.0,1.0,1.0,6575.0,0,0,0
25000.0,1,0.0,1.0,1.0,1.0,1.0,2832.0,0,0,0
5156428.0,2,0.0,1.0,1.0,1.0,3.0,2161.0,0,0,0
10400000.0,3,2.0,1.0,1.0,1.0,3.0,1826.0,0,0,1
200000.0,1,0.0,1.0,1.0,1.0,1.0,1096.0,0,0,0
8000000.0,2,3.5,2.0,2.0,2.0,10.0,2352.0,0,0,1
1250000.0,2,2.0,1.0,1.0,1.0,3.0,2314.0,0,0,0
657000.0,1,1.0,1.0,1.0,1.0,3.0,8036.0,0,0,0
705408.0,2,0.5,1.0,2.0,2.0,2.0,731.0,0,0,0
757626.0,1,3.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
1960000.0,1,1.0,1.0,1.0,1.0,2.0,10958.0,0,0,0
1600000.0,1,1.0,1.0,1.0,1.0,3.0,5844.0,0,0,0
36000000.0,1,2.0,1.0,1.0,2.0,7.0,5114.0,0,0,0
1960000.0,1,1.0,1.0,1.0,2.0,2.0,1826.0,0,0,0
80000.0,1,0.0,1.0,2.0,1.0,1.0,700.0,0,0,0
19299.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
2345000.0,1,0.0,1.0,1.0,1.0,3.0,4018.0,0,0,0
2250000.0,2,7.5,1.0,1.0,2.0,12.0,884.0,0,0,0
220000.0,1,0.0,1.0,1.0,1.0,3.0,1461.0,0,0,0
3850000.0,2,1.5,1.0,1.0,1.0,3.0,1096.0,0,0,0
3216500.0,1,1.0,1.0,1.0,1.0,1.0,731.0,0,0,0
129040.0,1,0.0,1.0,6.0,1.0,3.0,7670.0,0,0,0
115000.0,2,1.0,1.0,1.0,1.0,3.0,853.0,0,0,0
500000.0,1,0.0,1.0,2.0,1.0,3.0,621.0,0,0,0
592365.0,1,0.0,1.0,1.0,1.0,3.0,5479.0,0,0,0
6000000.0,2,2.0,1.0,1.0,1.0,5.0,976.0,0,0,0
3800000.0,1,2.0,4.0,3.0,1.0,3.0,7305.0,0,0,0
10000000.0,1,2.0,1.0,1.0,2.0,5.0,2922.0,0,0,0
90500.0,2,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
4950000.0,2,1.5,1.0,1.0,1.0,1.0,1826.0,0,0,0
19299.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
612500.0,2,0.5,1.0,1.0,1.0,3.0,4383.0,0,0,0
5100000.0,1,1.0,1.0,1.0,1.0,3.0,4018.0,0,1,0
1330000.0,1,2.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
